Date,High,Low,Open,Close,Volume,Adj Close
2019-02-22,1245.300048828125,1226.0,1244.5999755859375,1232.3499755859375,8755865.0,1221.0418701171875
2019-02-25,1243.0,1220.6500244140625,1236.0,1232.300048828125,7852528.0,1220.9925537109375
2019-02-26,1234.800048828125,1206.0,1209.5,1220.25,10131050.0,1209.052978515625
2019-02-27,1244.9000244140625,1209.0,1228.050048828125,1223.5,11113182.0,1212.2730712890625
2019-02-28,1239.8499755859375,1226.550048828125,1233.75,1231.050048828125,11286916.0,1219.75390625
2019-03-01,1242.3499755859375,1222.25,1237.0,1226.050048828125,7922513.0,1214.7998046875
2019-03-05,1239.800048828125,1218.5999755859375,1223.4000244140625,1237.6500244140625,7121509.0,1226.2933349609375
2019-03-06,1273.0999755859375,1235.0999755859375,1239.800048828125,1264.800048828125,12038231.0,1253.1943359375
2019-03-07,1279.800048828125,1258.1500244140625,1264.0,1270.25,8109259.0,1258.59423828125
2019-03-08,1274.449951171875,1262.0,1266.050048828125,1267.0999755859375,6040052.0,1255.4730224609375
2019-03-11,1312.0,1268.0,1270.050048828125,1304.0999755859375,9718840.0,1292.133544921875
2019-03-12,1334.0,1314.25,1316.9000244140625,1331.3499755859375,11228736.0,1319.1334228515625
2019-03-13,1360.0,1328.0999755859375,1337.0,1347.300048828125,11236048.0,1334.937255859375
2019-03-14,1362.0,1336.0999755859375,1349.75,1341.550048828125,10402048.0,1329.239990234375
2019-03-15,1358.800048828125,1311.199951171875,1345.0,1321.6500244140625,15893093.0,1309.5225830078125
2019-03-18,1357.949951171875,1329.0,1331.0,1350.050048828125,10105234.0,1337.6619873046875
2019-03-19,1380.0,1343.0999755859375,1360.0,1376.550048828125,9805318.0,1363.9188232421875
2019-03-20,1388.0,1364.0,1377.800048828125,1375.449951171875,9892823.0,1362.828857421875
2019-03-22,1380.9000244140625,1336.699951171875,1372.5,1341.75,11465112.0,1329.4381103515625
2019-03-25,1336.8499755859375,1316.699951171875,1330.5999755859375,1324.449951171875,7951992.0,1312.296875
2019-03-26,1371.5999755859375,1330.0,1330.300048828125,1367.25,9479288.0,1354.7041015625
2019-03-27,1377.949951171875,1344.25,1377.949951171875,1349.25,10094174.0,1336.8692626953125
2019-03-28,1369.800048828125,1342.800048828125,1350.25,1360.0,10482938.0,1347.5206298828125
2019-04-01,1406.800048828125,1362.550048828125,1370.0,1391.8499755859375,10098281.0,1379.078369140625
2019-04-02,1403.0999755859375,1380.0999755859375,1398.0,1389.699951171875,8012636.0,1376.947998046875
2019-04-03,1403.0,1372.0,1392.75,1375.199951171875,7849461.0,1362.5811767578125
2019-04-04,1383.699951171875,1347.25,1379.0,1353.050048828125,8375674.0,1340.6343994140625
2019-04-05,1363.9000244140625,1343.0,1360.949951171875,1353.9000244140625,6728239.0,1341.4765625
2019-04-08,1357.5,1323.699951171875,1356.0,1329.25,8723577.0,1317.0528564453125
2019-04-09,1340.699951171875,1321.0,1328.9000244140625,1334.449951171875,9497621.0,1322.2049560546875
2019-04-10,1348.0,1326.5,1337.949951171875,1331.4000244140625,7612711.0,1319.18310546875
2019-04-11,1353.0,1329.0,1332.949951171875,1346.800048828125,5741333.0,1334.4417724609375
2019-04-12,1356.9000244140625,1336.6500244140625,1350.0,1343.0999755859375,5919742.0,1330.775634765625
2019-04-15,1348.949951171875,1335.0,1345.0,1340.1500244140625,4245127.0,1327.8529052734375
2019-04-16,1360.0,1340.0,1345.0,1343.75,7936553.0,1331.419677734375
2019-04-18,1389.75,1365.0,1375.0,1385.949951171875,17960482.0,1373.232421875
2019-04-22,1367.0,1341.300048828125,1360.0,1345.3499755859375,10792748.0,1333.0050048828125
2019-04-23,1373.0,1346.0,1348.0,1363.8499755859375,9055300.0,1351.335205078125
2019-04-24,1394.800048828125,1366.25,1370.300048828125,1389.5,7360887.0,1376.7498779296875
2019-04-25,1412.4000244140625,1362.5999755859375,1389.0999755859375,1372.4000244140625,13929820.0,1359.806884765625
2019-04-26,1395.949951171875,1370.699951171875,1375.0,1392.800048828125,6889444.0,1380.0196533203125
2019-04-30,1396.4000244140625,1366.800048828125,1396.4000244140625,1392.800048828125,10217019.0,1380.0196533203125
2019-05-02,1413.9000244140625,1382.0999755859375,1392.0,1405.050048828125,8682505.0,1392.1573486328125
2019-05-03,1417.5,1402.6500244140625,1407.949951171875,1408.8499755859375,6510169.0,1395.92236328125
2019-05-06,1402.800048828125,1378.0999755859375,1398.0,1384.9000244140625,7237910.0,1372.192138671875
2019-05-07,1395.0,1340.199951171875,1394.800048828125,1343.5,8877095.0,1331.1719970703125
2019-05-08,1340.0,1292.199951171875,1340.0,1299.449951171875,14610543.0,1287.5262451171875
2019-05-09,1288.800048828125,1251.75,1288.800048828125,1256.449951171875,19507368.0,1244.9207763671875
2019-05-10,1277.699951171875,1245.0,1265.0,1251.1500244140625,11226831.0,1239.66943359375
2019-05-13,1260.800048828125,1227.5,1247.9000244140625,1232.050048828125,8047801.0,1220.7447509765625
2019-05-14,1269.3499755859375,1231.5,1236.5,1260.449951171875,13001004.0,1248.884033203125
2019-05-15,1278.0,1250.5999755859375,1273.0,1256.9000244140625,11163801.0,1245.36669921875
2019-05-16,1271.9000244140625,1258.0999755859375,1259.949951171875,1265.3499755859375,6606652.0,1253.7391357421875
2019-05-17,1276.949951171875,1252.0,1267.0,1267.4000244140625,7898440.0,1255.7703857421875
2019-05-20,1337.699951171875,1303.5,1313.5999755859375,1325.9000244140625,12333937.0,1313.7335205078125
2019-05-21,1367.0,1330.050048828125,1332.199951171875,1339.800048828125,13872055.0,1327.5059814453125
2019-05-22,1359.699951171875,1335.0999755859375,1345.6500244140625,1340.4000244140625,11287400.0,1328.1004638671875
2019-05-23,1392.0,1325.0,1372.0,1333.9000244140625,17722514.0,1321.66015625
2019-05-24,1353.800048828125,1316.5,1348.0,1336.8499755859375,10180759.0,1324.5830078125
2019-05-27,1337.5,1307.0,1337.0999755859375,1310.6500244140625,7349720.0,1298.62353515625
2019-05-28,1334.800048828125,1313.3499755859375,1319.800048828125,1323.75,19472659.0,1311.603271484375
2019-05-29,1333.300048828125,1304.1500244140625,1321.0,1313.050048828125,7112830.0,1301.00146484375
2019-05-30,1342.0,1316.25,1316.25,1329.75,10740841.0,1317.5482177734375
2019-05-31,1341.9000244140625,1320.199951171875,1337.9000244140625,1330.1500244140625,11760178.0,1317.944580078125
2019-06-03,1367.25,1321.199951171875,1335.0,1360.199951171875,8483610.0,1347.71875
2019-06-04,1374.25,1348.0999755859375,1357.449951171875,1351.6500244140625,7059911.0,1339.247314453125
2019-06-06,1361.9000244140625,1321.0999755859375,1361.9000244140625,1327.3499755859375,7664319.0,1315.170166015625
2019-06-07,1327.25,1305.5999755859375,1325.949951171875,1314.9000244140625,6730595.0,1302.8345947265625
2019-06-10,1327.0,1310.0999755859375,1320.9000244140625,1319.1500244140625,5380148.0,1307.0455322265625
2019-06-11,1334.5,1318.0,1321.8499755859375,1329.1500244140625,5253790.0,1316.9537353515625
2019-06-12,1338.4000244140625,1325.0,1334.699951171875,1332.1500244140625,4707716.0,1319.92626953125
2019-06-13,1334.699951171875,1308.6500244140625,1330.0,1327.25,7171189.0,1315.0711669921875
2019-06-14,1325.0,1309.4000244140625,1321.9000244140625,1317.550048828125,6831331.0,1305.460205078125
2019-06-17,1320.0,1278.5,1320.0,1282.300048828125,6815554.0,1270.53369140625
2019-06-18,1287.949951171875,1269.0999755859375,1278.9000244140625,1281.0,7679193.0,1269.2454833984375
2019-06-19,1302.0,1262.5999755859375,1286.9000244140625,1277.3499755859375,6625604.0,1265.6290283203125
2019-06-20,1300.0,1278.0,1280.0,1296.75,4914012.0,1284.85107421875
2019-06-21,1296.0,1275.550048828125,1295.949951171875,1279.5,10623098.0,1267.75927734375
2019-06-24,1276.449951171875,1257.0999755859375,1272.1500244140625,1262.4000244140625,5150998.0,1250.816162109375
2019-06-25,1298.0,1254.25,1258.9000244140625,1295.8499755859375,6842363.0,1283.959228515625
2019-06-26,1304.5999755859375,1286.3499755859375,1291.0,1294.1500244140625,5299942.0,1282.27490234375
2019-06-27,1296.9000244140625,1271.0,1293.1500244140625,1274.1500244140625,11385972.0,1262.4583740234375
2019-06-28,1282.8499755859375,1248.6500244140625,1277.0999755859375,1253.0999755859375,8659721.0,1241.6014404296875
2019-07-01,1272.6500244140625,1246.449951171875,1258.050048828125,1268.8499755859375,6162080.0,1257.20703125
2019-07-02,1281.0,1263.300048828125,1273.949951171875,1278.5,4638751.0,1266.7685546875
2019-07-03,1286.5,1275.050048828125,1282.9000244140625,1282.550048828125,4026032.0,1270.7813720703125
2019-07-04,1291.0,1280.0,1281.4000244140625,1284.0,4275148.0,1272.218017578125
2019-07-05,1290.5,1260.0,1285.0999755859375,1263.3499755859375,4995344.0,1251.7574462890625
2019-07-08,1268.0999755859375,1248.199951171875,1258.0,1252.050048828125,6404544.0,1240.561279296875
2019-07-09,1283.5,1245.5,1248.949951171875,1280.0999755859375,8016757.0,1268.353759765625
2019-07-10,1289.3499755859375,1268.699951171875,1280.050048828125,1278.8499755859375,5494315.0,1267.115234375
2019-07-11,1289.800048828125,1279.300048828125,1287.0,1281.550048828125,3935460.0,1269.79052734375
2019-07-12,1300.0,1278.050048828125,1283.0,1280.5,7174054.0,1268.7501220703125
2019-07-15,1289.5,1270.3499755859375,1285.0,1276.0999755859375,4873164.0,1264.3905029296875
2019-07-16,1294.9000244140625,1277.050048828125,1279.949951171875,1293.0,4604019.0,1281.135498046875
2019-07-17,1297.0,1280.0,1294.300048828125,1281.8499755859375,4334958.0,1270.087646484375
2019-07-18,1286.4000244140625,1258.0,1282.0,1261.8499755859375,5459896.0,1250.271240234375
2019-07-19,1272.949951171875,1242.699951171875,1268.199951171875,1249.0,7468515.0,1237.5391845703125
2019-07-22,1284.5,1227.300048828125,1251.0,1280.5,13300153.0,1268.7501220703125
2019-07-23,1293.9000244140625,1260.4000244140625,1285.0,1273.550048828125,9287951.0,1261.864013671875
2019-07-24,1278.800048828125,1253.550048828125,1273.5,1259.0999755859375,6943982.0,1247.54638671875
2019-07-25,1269.050048828125,1227.0,1264.0,1231.5,9968545.0,1220.19970703125
2019-07-26,1242.5,1210.0,1231.5,1213.800048828125,9320481.0,1202.6622314453125
2019-07-29,1222.0,1205.0999755859375,1216.9000244140625,1210.949951171875,8058035.0,1199.8382568359375
2019-07-30,1220.0,1175.949951171875,1213.949951171875,1180.9000244140625,9533344.0,1170.0640869140625
2019-07-31,1185.0,1162.4000244140625,1175.75,1166.25,9705619.0,1155.5484619140625
2019-08-01,1188.199951171875,1150.3499755859375,1163.4000244140625,1180.25,10344862.0,1169.4200439453125
2019-08-02,1198.25,1162.0999755859375,1175.699951171875,1184.3499755859375,10865385.0,1179.9195556640625
2019-08-05,1167.0,1128.0,1167.0,1143.3499755859375,13897461.0,1139.072998046875
2019-08-06,1149.5999755859375,1122.0,1134.75,1128.300048828125,13288909.0,1124.079345703125
2019-08-07,1138.550048828125,1103.0999755859375,1126.5,1109.4000244140625,11588879.0,1105.25
2019-08-08,1158.0,1095.300048828125,1108.3499755859375,1152.3499755859375,14262936.0,1148.039306640625
2019-08-09,1175.5,1152.300048828125,1161.8499755859375,1162.0999755859375,10043949.0,1157.7528076171875
2019-08-13,1302.800048828125,1226.0,1233.1500244140625,1274.75,47923444.0,1269.9814453125
2019-08-14,1304.449951171875,1280.3499755859375,1304.0,1288.25,14487137.0,1283.430908203125
2019-08-16,1291.800048828125,1273.0,1291.199951171875,1278.0,10047496.0,1273.21923828125
2019-08-19,1296.800048828125,1280.0,1281.050048828125,1292.5999755859375,7459859.0,1287.7646484375
2019-08-20,1292.5999755859375,1272.5999755859375,1289.800048828125,1275.949951171875,6843460.0,1271.1768798828125
2019-08-21,1278.6500244140625,1266.5,1275.6500244140625,1270.949951171875,4881553.0,1266.195556640625
2019-08-22,1271.0,1238.9000244140625,1270.949951171875,1246.75,6414937.0,1242.086181640625
2019-08-23,1284.0,1226.5,1239.0,1275.8499755859375,9741262.0,1271.0772705078125
2019-08-26,1294.0,1259.0,1294.0,1266.800048828125,8778739.0,1262.061279296875
2019-08-27,1285.0,1261.199951171875,1285.0,1274.8499755859375,12984396.0,1270.0810546875
2019-08-28,1281.0,1256.050048828125,1273.75,1263.300048828125,5305639.0,1258.5743408203125
2019-08-29,1260.25,1235.300048828125,1256.449951171875,1241.75,8635974.0,1237.1048583984375
2019-08-30,1254.4000244140625,1221.0,1245.5,1248.550048828125,11308120.0,1243.8795166015625
2019-09-03,1243.0,1200.0,1242.25,1206.4000244140625,8563009.0,1201.8870849609375
2019-09-04,1205.25,1186.050048828125,1200.550048828125,1201.1500244140625,15063355.0,1196.65673828125
2019-09-05,1213.199951171875,1193.300048828125,1206.800048828125,1198.5999755859375,10512763.0,1194.1162109375
2019-09-06,1229.0,1195.25,1203.0,1222.5,10600234.0,1217.9268798828125
2019-09-09,1233.0,1213.1500244140625,1220.6500244140625,1222.199951171875,5370758.0,1217.6279296875
2019-09-11,1240.0,1222.5,1222.5,1234.4000244140625,5544468.0,1229.7823486328125
2019-09-12,1240.449951171875,1205.699951171875,1235.0,1210.3499755859375,5431139.0,1205.822265625
2019-09-13,1228.5,1206.9000244140625,1212.0,1225.5999755859375,5919260.0,1221.0152587890625
2019-09-16,1219.0999755859375,1186.0999755859375,1189.0,1210.75,9393731.0,1206.2208251953125
2019-09-17,1211.0,1193.5,1211.0,1197.449951171875,7150435.0,1192.9705810546875
2019-09-18,1216.300048828125,1197.199951171875,1204.949951171875,1205.699951171875,6827281.0,1201.189697265625
2019-09-19,1209.699951171875,1172.6500244140625,1207.8499755859375,1179.050048828125,6293454.0,1174.6395263671875
2019-09-20,1269.9000244140625,1174.300048828125,1187.949951171875,1254.3499755859375,22019674.0,1249.65771484375
2019-09-23,1281.0,1235.0,1274.1500244140625,1239.199951171875,9879751.0,1234.5643310546875
2019-09-24,1298.800048828125,1242.75,1243.5999755859375,1278.699951171875,15982067.0,1273.9166259765625
2019-09-25,1295.0,1268.8499755859375,1284.0,1279.550048828125,8316894.0,1274.7635498046875
2019-09-26,1298.800048828125,1283.5,1292.0,1296.800048828125,8389212.0,1291.948974609375
2019-09-27,1315.0,1284.0,1292.5,1309.050048828125,8712980.0,1304.1531982421875
2019-09-30,1335.75,1305.550048828125,1310.0,1332.25,11549746.0,1327.266357421875
2019-10-01,1342.0,1293.300048828125,1337.0,1304.9000244140625,8192597.0,1300.0186767578125
2019-10-03,1314.699951171875,1281.300048828125,1286.0,1311.050048828125,6183107.0,1306.1456298828125
2019-10-04,1328.5999755859375,1303.8499755859375,1319.9000244140625,1308.0999755859375,6853954.0,1303.2066650390625
2019-10-07,1320.800048828125,1301.699951171875,1308.0999755859375,1310.0999755859375,4599818.0,1305.19921875
2019-10-09,1329.949951171875,1292.5,1308.699951171875,1324.75,8040938.0,1319.79443359375
2019-10-10,1369.0,1321.0,1325.0,1362.75,16003744.0,1357.6522216796875
2019-10-11,1365.5999755859375,1336.550048828125,1363.699951171875,1352.5999755859375,7587648.0,1347.5401611328125
2019-10-14,1364.949951171875,1350.8499755859375,1364.949951171875,1358.0,6123412.0,1352.9200439453125
2019-10-15,1370.0,1354.300048828125,1362.5,1364.1500244140625,4422075.0,1359.0469970703125
2019-10-16,1379.6500244140625,1363.699951171875,1369.9000244140625,1372.3499755859375,8870701.0,1367.21630859375
2019-10-17,1399.0,1372.0,1375.0,1396.5,7332464.0,1391.2760009765625
2019-10-18,1427.9000244140625,1398.699951171875,1404.0,1416.3499755859375,12856410.0,1411.0517578125
2019-10-22,1436.8499755859375,1403.3499755859375,1425.0,1414.1500244140625,12703054.0,1408.8599853515625
2019-10-23,1425.949951171875,1383.1500244140625,1416.300048828125,1392.4000244140625,8432964.0,1387.19140625
2019-10-24,1441.4000244140625,1386.550048828125,1401.0,1436.449951171875,10351384.0,1431.0765380859375
2019-10-25,1441.449951171875,1411.25,1441.0999755859375,1431.199951171875,6190013.0,1425.84619140625
2019-10-29,1480.0,1442.0999755859375,1445.5,1467.050048828125,11780494.0,1461.5621337890625
2019-10-30,1484.550048828125,1460.300048828125,1480.0,1479.0999755859375,7470723.0,1473.5670166015625
2019-10-31,1489.6500244140625,1461.699951171875,1484.0,1464.3499755859375,8898168.0,1458.8721923828125
2019-11-01,1461.800048828125,1441.0,1455.0,1456.9000244140625,6356579.0,1451.4500732421875
2019-11-04,1471.0,1445.0999755859375,1465.9000244140625,1457.6500244140625,6429329.0,1452.197265625
2019-11-05,1468.949951171875,1441.0,1463.0999755859375,1447.300048828125,5799318.0,1441.885986328125
2019-11-06,1446.449951171875,1428.5,1442.699951171875,1434.9000244140625,6686289.0,1429.5323486328125
2019-11-07,1463.0,1432.199951171875,1435.0,1458.5999755859375,6438749.0,1453.1436767578125
2019-11-08,1459.6500244140625,1441.300048828125,1449.0,1445.5,5494844.0,1440.0926513671875
2019-11-11,1444.25,1422.550048828125,1439.0999755859375,1427.800048828125,5192423.0,1422.458984375
2019-11-13,1475.9000244140625,1430.0,1430.0,1472.300048828125,11532364.0,1466.79248046875
2019-11-14,1481.5999755859375,1455.800048828125,1476.0,1462.75,6518339.0,1457.2781982421875
2019-11-15,1486.800048828125,1463.1500244140625,1465.6500244140625,1470.8499755859375,7173674.0,1465.3477783203125
2019-11-18,1486.0,1455.4000244140625,1472.6500244140625,1459.199951171875,6435097.0,1453.741455078125
2019-11-19,1514.9000244140625,1465.0,1467.0,1509.75,13795569.0,1504.102294921875
2019-11-20,1572.4000244140625,1543.199951171875,1555.050048828125,1547.6500244140625,19904164.0,1541.860595703125
2019-11-21,1556.0,1528.550048828125,1545.0,1537.5999755859375,6810577.0,1531.84814453125
2019-11-22,1569.5,1537.5999755859375,1542.0999755859375,1546.5,10218978.0,1540.71484375
2019-11-25,1564.800048828125,1551.0,1551.1500244140625,1561.550048828125,6924313.0,1555.7086181640625
2019-11-26,1576.3499755859375,1556.0,1568.0999755859375,1560.25,16152137.0,1554.4134521484375
2019-11-27,1575.5,1556.0999755859375,1559.949951171875,1569.8499755859375,4408336.0,1563.9775390625
2019-11-28,1584.1500244140625,1563.949951171875,1572.6500244140625,1580.300048828125,6284885.0,1574.388427734375
2019-11-29,1581.949951171875,1547.8499755859375,1581.949951171875,1551.1500244140625,8484822.0,1545.3475341796875
2019-12-02,1614.449951171875,1577.0,1600.0,1586.5,14275186.0,1580.565185546875
2019-12-03,1594.0,1572.5999755859375,1592.75,1578.9000244140625,5938786.0,1572.99365234375
2019-12-04,1577.5,1533.75,1573.0,1552.699951171875,9594828.0,1546.8916015625
2019-12-05,1579.75,1544.0,1574.0,1550.8499755859375,9117022.0,1545.048583984375
2019-12-06,1568.0,1541.0999755859375,1553.0,1554.9000244140625,5982129.0,1549.08349609375
2019-12-09,1577.4000244140625,1546.5,1556.1500244140625,1572.5999755859375,5779807.0,1566.7171630859375
2019-12-10,1573.5999755859375,1554.1500244140625,1572.050048828125,1561.949951171875,4650906.0,1556.1070556640625
2019-12-11,1574.5,1550.5999755859375,1555.5999755859375,1562.4000244140625,5652698.0,1556.555419921875
2019-12-12,1573.8499755859375,1556.6500244140625,1570.25,1568.199951171875,4720977.0,1562.3336181640625
2019-12-13,1590.0,1572.4000244140625,1580.0,1582.9000244140625,5791522.0,1576.978759765625
2019-12-16,1593.9000244140625,1564.3499755859375,1592.0,1566.5999755859375,5436951.0,1560.7396240234375
2019-12-17,1579.0,1555.550048828125,1566.75,1562.699951171875,9291724.0,1556.854248046875
2019-12-18,1580.0,1562.0,1563.0,1575.8499755859375,6739582.0,1569.955078125
2019-12-19,1614.9000244140625,1571.800048828125,1573.699951171875,1609.949951171875,9375484.0,1603.927490234375
2019-12-20,1617.550048828125,1596.0999755859375,1615.0,1599.0999755859375,9724619.0,1593.1180419921875
2019-12-23,1577.550048828125,1557.800048828125,1560.0999755859375,1571.4000244140625,11478429.0,1565.521728515625
2019-12-24,1572.050048828125,1542.5,1568.9000244140625,1546.449951171875,8251144.0,1540.6650390625
2019-12-26,1552.949951171875,1510.1500244140625,1541.6500244140625,1515.4000244140625,13605737.0,1509.731201171875
2019-12-27,1546.199951171875,1521.300048828125,1527.0,1542.3499755859375,8081591.0,1536.580322265625
2019-12-30,1547.6500244140625,1528.050048828125,1545.949951171875,1544.199951171875,7828402.0,1538.4234619140625
2019-12-31,1543.699951171875,1508.050048828125,1542.0,1514.050048828125,10150467.0,1508.3863525390625
2020-01-01,1527.0999755859375,1505.5,1518.0,1509.5999755859375,6402372.0,1503.952880859375
2020-01-02,1540.949951171875,1512.0,1512.0,1535.300048828125,8096561.0,1529.5567626953125
2020-01-03,1541.6500244140625,1523.0,1533.0,1537.1500244140625,9593498.0,1531.39990234375
2020-01-06,1527.9000244140625,1498.0,1520.0,1501.5,11209343.0,1495.8831787109375
2020-01-07,1534.5,1513.5,1519.0,1524.5999755859375,7627191.0,1518.896728515625
2020-01-08,1534.449951171875,1510.0,1515.0,1513.1500244140625,7336561.0,1507.4896240234375
2020-01-09,1550.0,1531.25,1538.5999755859375,1548.0,6849606.0,1542.209228515625
2020-01-10,1557.949951171875,1539.6500244140625,1551.9000244140625,1547.6500244140625,5704686.0,1541.860595703125
2020-01-13,1558.699951171875,1538.4000244140625,1545.050048828125,1543.699951171875,8358090.0,1537.92529296875
2020-01-14,1550.0,1521.8499755859375,1540.0,1529.4000244140625,7230788.0,1523.6788330078125
2020-01-15,1539.9000244140625,1518.25,1535.8499755859375,1523.8499755859375,7231393.0,1518.1495361328125
2020-01-16,1543.3499755859375,1528.0,1529.0,1537.9000244140625,5873662.0,1532.1470947265625
2020-01-17,1584.949951171875,1553.199951171875,1553.5,1581.0,13469708.0,1575.0858154296875
2020-01-20,1609.0,1526.4000244140625,1609.0,1532.3499755859375,14878868.0,1526.6177978515625
2020-01-21,1545.8499755859375,1522.0,1528.5999755859375,1533.9000244140625,8650831.0,1528.1619873046875
2020-01-22,1546.75,1531.0999755859375,1544.0,1533.3499755859375,4719245.0,1527.614013671875
2020-01-23,1541.949951171875,1520.699951171875,1536.5,1526.8499755859375,5142088.0,1521.1383056640625
2020-01-24,1536.3499755859375,1518.550048828125,1527.0,1521.550048828125,6687633.0,1515.8582763671875
2020-01-27,1524.449951171875,1505.0,1514.9000244140625,1506.550048828125,6120429.0,1500.914306640625
2020-01-28,1510.0,1463.5999755859375,1508.5999755859375,1471.75,11215313.0,1466.2445068359375
2020-01-29,1494.4000244140625,1464.050048828125,1474.050048828125,1479.8499755859375,11313297.0,1474.314208984375
2020-01-30,1479.699951171875,1440.0,1479.0,1443.75,10241756.0,1438.3492431640625
2020-01-31,1453.25,1407.199951171875,1453.0,1411.6500244140625,15886673.0,1406.369384765625
2020-02-03,1399.949951171875,1363.050048828125,1369.9000244140625,1385.5,14040626.0,1380.317138671875
2020-02-04,1432.5,1397.800048828125,1400.0,1426.4000244140625,11604666.0,1421.064208984375
2020-02-05,1452.800048828125,1430.300048828125,1434.9000244140625,1448.5,8444823.0,1443.0814208984375
2020-02-06,1467.0,1440.0999755859375,1454.0999755859375,1457.800048828125,7103715.0,1452.3466796875
2020-02-07,1452.3499755859375,1428.300048828125,1451.0,1433.6500244140625,5581641.0,1428.2869873046875
2020-02-10,1445.5,1410.449951171875,1428.0,1435.5999755859375,6922631.0,1430.229736328125
2020-02-11,1466.199951171875,1445.050048828125,1447.4000244140625,1452.75,6400245.0,1447.3155517578125
2020-02-12,1474.8499755859375,1455.0,1456.1500244140625,1470.300048828125,6187091.0,1464.7999267578125
2020-02-13,1477.75,1462.5999755859375,1477.75,1474.1500244140625,6201763.0,1468.635498046875
2020-02-14,1501.449951171875,1453.0999755859375,1477.25,1487.5999755859375,9704655.0,1482.03515625
2020-02-17,1506.1500244140625,1474.300048828125,1489.0,1478.25,6011340.0,1472.72021484375
2020-02-18,1475.9000244140625,1457.4000244140625,1475.9000244140625,1467.4000244140625,5086964.0,1461.9107666015625
2020-02-19,1506.449951171875,1475.0999755859375,1479.3499755859375,1503.800048828125,6438918.0,1498.1746826171875
2020-02-20,1508.0,1483.800048828125,1497.0,1485.949951171875,7722577.0,1480.391357421875
2020-02-24,1477.0,1439.550048828125,1469.75,1444.949951171875,9769743.0,1439.544677734375
2020-02-25,1451.4000244140625,1410.0,1451.4000244140625,1416.4000244140625,12684109.0,1411.1015625
2020-02-26,1412.3499755859375,1387.3499755859375,1410.0,1392.0,13423661.0,1386.7928466796875
2020-02-27,1393.800048828125,1369.0,1388.0,1386.25,11454300.0,1381.0643310546875
2020-02-28,1357.0,1325.0,1354.9000244140625,1328.6500244140625,17973847.0,1323.6798095703125
2020-03-02,1369.0,1301.0999755859375,1355.0999755859375,1316.1500244140625,13486634.0,1311.2265625
2020-03-03,1353.9000244140625,1322.0,1329.699951171875,1342.8499755859375,12525809.0,1337.82666015625
2020-03-04,1353.800048828125,1307.9000244140625,1352.0,1339.699951171875,10105782.0,1334.6884765625
2020-03-05,1357.949951171875,1306.0,1352.199951171875,1311.1500244140625,13948324.0,1306.2452392578125
2020-03-06,1288.1500244140625,1241.0999755859375,1270.0,1271.0,15422068.0,1266.2454833984375
2020-03-09,1241.0,1095.0,1240.050048828125,1114.1500244140625,40316138.0,1109.982177734375
2020-03-11,1178.449951171875,1108.0,1108.0,1153.550048828125,27237321.0,1149.23486328125
2020-03-12,1101.0,1048.699951171875,1085.0,1063.0,25587823.0,1059.0235595703125
2020-03-13,1140.0,942.4000244140625,998.0,1105.300048828125,33509107.0,1101.1654052734375
2020-03-16,1079.699951171875,1005.0,1060.550048828125,1015.7000122070312,17592794.0,1011.9005126953125
2020-03-17,1060.0,1003.2000122070312,1047.25,1008.0,20776373.0,1004.2293090820312
2020-03-18,1035.9000244140625,961.0,1025.300048828125,968.5,20449241.0,964.8770751953125
2020-03-19,967.0,892.2000122070312,920.0999755859375,917.7000122070312,28071848.0,914.26708984375
2020-03-20,1034.9000244140625,930.0,939.5,1017.9500122070312,28966278.0,1014.14208984375
2020-03-23,950.0,875.6500244140625,916.2000122070312,884.0499877929688,18593390.0,880.742919921875
2020-03-24,970.0,895.7999877929688,930.0,943.4000244140625,20908452.0,939.8709716796875
2020-03-25,1151.550048828125,963.25,963.7999877929688,1082.25,33432712.0,1078.2015380859375
2020-03-26,1116.9000244140625,1042.3499755859375,1095.800048828125,1066.199951171875,20912841.0,1062.2115478515625
2020-03-27,1107.300048828125,1046.199951171875,1095.0,1065.5999755859375,19044609.0,1061.61376953125
2020-03-30,1074.800048828125,1020.0,1040.5999755859375,1030.449951171875,13820078.0,1026.59521484375
2020-03-31,1129.800048828125,1048.0,1073.949951171875,1113.75,20249183.0,1109.583740234375
2020-04-01,1124.5999755859375,1045.199951171875,1122.25,1080.449951171875,19016959.0,1076.408203125
2020-04-03,1134.449951171875,1056.300048828125,1134.449951171875,1077.449951171875,18911970.0,1073.41943359375
2020-04-07,1214.0,1100.0,1102.0999755859375,1206.0999755859375,24857792.0,1201.5882568359375
2020-04-08,1229.0,1160.0,1180.0,1192.1500244140625,22803609.0,1187.6904296875
2020-04-09,1232.800048828125,1193.0,1214.0,1219.949951171875,15101511.0,1215.3863525390625
2020-04-13,1215.0,1180.0,1203.949951171875,1189.1500244140625,10822858.0,1184.70166015625
2020-04-15,1236.0,1143.0,1197.050048828125,1149.8499755859375,16147958.0,1145.548583984375
2020-04-16,1187.449951171875,1145.0,1149.8499755859375,1168.050048828125,17123489.0,1163.6806640625
2020-04-17,1230.0,1192.6500244140625,1216.0,1224.0,15209621.0,1219.4212646484375
2020-04-20,1257.0,1202.0,1226.0,1243.800048828125,16472130.0,1239.147216796875
2020-04-21,1252.0,1164.0,1210.0,1237.3499755859375,28057044.0,1232.7213134765625
